,client_msg_id,type,text,user,ts,team,attachments,blocks,files,upload,display_as_bot,subtype,username,bot_id,thread_ts,reply_count,reply_users_count,latest_reply,reply_users,subscribed,reactions,bot_link,edited,pinned_to,pinned_info,inviter,x_files,root,topic,purpose,old_name,name,parent_user_id,icons
10,672BF57C-FC75-4CB4-BE6E-FAF65239C632,message,"Are those, different, live meetings?",narcolepticartist,1588973840.336100,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'jlAi', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Are those, different, live meetings?'}]}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
11,8e30482f-7ce0-40d3-863b-d5680ec46e97,message,"<!channel> ****REMINDER**** come to one of these two *Scanner Weekend “Brunch” and Work Parties* on Zoom!  Come meet your co-workers and get with the action!
• Saturdays at 11am EST
• Sundays at 5pm EST
Join Zoom Meeting: <https://umass-amherst.zoom.us/j/3986102972>
Meeting ID: <tel:3986102972|398 610 2972>",theclinco,1588968074.334400,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'WV8z', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'channel'}, {'type': 'text', 'text': ' ****REMINDER**** come to one of these two '}, {'type': 'text', 'text': 'Scanner Weekend “Brunch” and Work Parties ', 'style': {'bold': True}}, {'type': 'text', 'text': 'on Zoom!  Come meet your co-workers and get with the action!\n'}]}, {'type': 'rich_text_list', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Saturdays at 11am EST'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Sundays at 5pm EST'}]}], 'style': 'bullet', 'indent': 0}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Join Zoom Meeting: '}, {'type': 'link', 'url': 'https://umass-amherst.zoom.us/j/3986102972'}, {'type': 'text', 'text': '\nMeeting ID:\xa0'}, {'type': 'link', 'url': 'tel:3986102972', 'text': '398 610 2972'}]}]}]",,,,,,,1588968074.334400,13.0,3.0,1588980606.346700,"['U010ERKTCAK', 'U0108G7DCKC', 'UUPTPUHCK']",False,,,,,,,,,,,,,,
12,cccaf620-a8b8-49de-83c3-313bfaf14224,message,"<@UUPTPUHCK>, I just joined the volunteer teams to help with <#CUS6NK0E5|analytics-live_charts> <@U010ERKTCAK> suggested that I connect with you. <@UUM7J4EJX> has provided helpful connection and access to data. I want to try some classification methods to see if I can uncover some insights in the smoothed country trend analysis to partition into different groups objectively. I am can analyze data offline. I have programming experience with Fortran, Matlab, IDL, Java and Python with less toward the end of the list, so will need others to code up the ideas that I develop regarding potential automation and classification if they seem promising. Thanks to everyone who is volunteering their time to work on this. It's been two days since I started with Slack, so have patience if I am not up on the intricacies of the interface.",jortiz,1588964380.329000,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'pTBC', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'user', 'user_id': 'UUPTPUHCK'}, {'type': 'text', 'text': ', I just joined the volunteer teams to help with '}, {'type': 'channel', 'channel_id': 'CUS6NK0E5'}, {'type': 'text', 'text': ' '}, {'type': 'user', 'user_id': 'U010ERKTCAK'}, {'type': 'text', 'text': ' suggested that I connect with you. '}, {'type': 'user', 'user_id': 'UUM7J4EJX'}, {'type': 'text', 'text': "" has provided helpful connection and access to data. I want to try some classification methods to see if I can uncover some insights in the smoothed country trend analysis to partition into different groups objectively. I am can analyze data offline. I have programming experience with Fortran, Matlab, IDL, Java and Python with less toward the end of the list, so will need others to code up the ideas that I develop regarding potential automation and classification if they seem promising. Thanks to everyone who is volunteering their time to work on this. It's been two days since I started with Slack, so have patience if I am not up on the intricacies of the interface.""}]}]}]",,,,,,,1588964380.329000,1.0,1.0,1588964940.329500,['UUPTPUHCK'],False,"[{'name': 'cactus', 'users': ['U010ERKTCAK'], 'count': 1}, {'name': 'tada', 'users': ['U010ERKTCAK'], 'count': 1}, {'name': 'wave', 'users': ['UV30T0PGS'], 'count': 1}]",,"{'user': 'U012Q8C9BLP', 'ts': '1588964425.000000'}",,,,,,,,,,,
13,76198ba4-19dc-417d-86d1-53bbcb2e5f60,message,<https://www.kff.org/health-costs/issue-brief/state-data-and-policy-actions-to-address-coronavirus/>,aaron,1588952640.321600,T2DRR8UNB,"[{'service_name': 'The Henry J. Kaiser Family Foundation', 'title': 'State Data and Policy Actions to Address Coronavirus', 'title_link': 'https://www.kff.org/health-costs/issue-brief/state-data-and-policy-actions-to-address-coronavirus/', 'text': 'States are taking aggressive action to slow down the spread of the novel coronavirus and prepare their health care systems for dealing with those who become ill with COVID-19, the disease the virus…', 'fallback': 'The Henry J. Kaiser Family Foundation: State Data and Policy Actions to Address Coronavirus', 'image_url': 'https://www.kff.org/wp-content/uploads/2019/09/FEATURE2-State-Response-to-Coronavirus-Pandemic_1-1.png', 'image_width': 446, 'image_height': 250, 'ts': 1588880568, 'from_url': 'https://www.kff.org/health-costs/issue-brief/state-data-and-policy-actions-to-address-coronavirus/', 'image_bytes': 298479, 'service_icon': 'https://www.kff.org/wp-content/uploads/2019/05/cropped-KFF-Favicon.png?w=180', 'id': 1, 'original_url': 'https://www.kff.org/health-costs/issue-brief/state-data-and-policy-actions-to-address-coronavirus/'}]","[{'type': 'rich_text', 'block_id': 'c6BC', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.kff.org/health-costs/issue-brief/state-data-and-policy-actions-to-address-coronavirus/'}]}]}]",,,,,,,,,,,,,"[{'name': 'eyes', 'users': ['UUPTPUHCK'], 'count': 1}]",,,,,,,,,,,,,
14,EDDE1E82-579D-4254-8CF1-2E8E364994CE,message,<https://www.medrxiv.org/content/10.1101/2020.04.30.20085613v1|https://www.medrxiv.org/content/10.1101/2020.04.30.20085613v1>,aaron,1588916265.320000,T2DRR8UNB,"[{'service_name': 'medRxiv', 'title': 'Humoral immune response and prolonged PCR positivity in a cohort of 1343 SARS-CoV 2 patients in the New York City region', 'title_link': 'https://www.medrxiv.org/content/10.1101/2020.04.30.20085613v1', 'text': 'Background: Severe acute respiratory syndrome coronavirus 2 (SARS-CoV-2) has caused a global pandemic. The percentage of infected individuals who seroconvert is still an open question. In addition, it has been shown in some individuals that viral genome can still be detected at considerable time post symptom resolution. Here we investigated both seroconversion and PCR-positivity in a large cohort of convalescent serum donors in New York City. Methods: Individuals with confirmed or suspected SARS-CoV-2 infection were screened via PCR for presence of viral genome and via enzyme-linked immunosorbent assay for presence of anti SARS-CoV-2 spike antibodies. Results: All but three confirmed SARS-CoV-2 patients seroconverted to the SARS-CoV-2 spike while only 37.4% of suspected SARS-CoV-2 patients seroconverted. PCR-positivity was detected up to 28 days from symptom resolution. Conclusions: Here we show that the vast majority of confirmed COVID19 patients seroconvert, potentially providing immunity to reinfection. We also report that in a large proportion of individuals, viral genome can be detected via PCR in the upper respiratory tract for weeks post symptom resolution, but it is unclear if this signal represents infectious virus. ### Competing Interest Statement The authors have declared no competing interest. ### Funding Statement Work on SARS-CoV-2 immunity in the Krammer is supported by the National Institute of Allergy and Infectious Disease (NIAID) Collaborative Influenza Vaccine Innovation Centers (CIVIC) contract 75N93019C00051 and the NIAID Centers of Excellence for Influenza Research and Surveillance (CEIRS) contract HHSN272201400008C as well as institutional and philanthropic funding. ### Author Declarations All relevant ethical guidelines have been followed; any necessary IRB and/or ethics committee approvals have been obtained and details of the IRB/oversight body are included in the manuscript. Yes All necessary patient/participant consent has been obtained and the appropriate institutional forms have been archived. Yes I understand that all clinical trials and any other prospective interventional studies must be registered with an ICMJE-approved registry, such as <http://ClinicalTrials.gov|ClinicalTrials.gov>. I confirm that any such study reported in the manuscript has been registered and the trial registration ID is provided (note: if posting a prospective study registered retrospectively, please provide a statement in the trial ID field explaining why the study was not registered in advance). Yes I have followed all appropriate research reporting guidelines and uploaded the relevant EQUATOR Network research reporting checklist(s) and other pertinent material as supplementary files, if applicable. Yes Authors are responsible for all data presented in the manuscript.', 'fallback': 'medRxiv: Humoral immune response and prolonged PCR positivity in a cohort of 1343 SARS-CoV 2 patients in the New York City region', 'ts': 1588662000, 'from_url': 'https://www.medrxiv.org/content/10.1101/2020.04.30.20085613v1', 'service_icon': 'https://www.medrxiv.org/sites/default/files/images/favicon.ico', 'id': 1, 'original_url': 'https://www.medrxiv.org/content/10.1101/2020.04.30.20085613v1'}]","[{'type': 'rich_text', 'block_id': 'M2CCs', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.medrxiv.org/content/10.1101/2020.04.30.20085613v1', 'text': 'https://www.medrxiv.org/content/10.1101/2020.04.30.20085613v1'}]}]}]",,,,,,,,,,,,,"[{'name': 'eye', 'users': ['UURUK8NHJ'], 'count': 1}]",,,,,,,,,,,,,
15,286affde-3f01-4dbf-8fce-61345c32995f,message,"<!channel> I see you, *that's right you*, and I want to say that you're part of a team that does really useful ~shit~ stuff for ECV. Get to it! Let me know if you're not sure where to get started on one of our many projects.",zamorajandrew,1588887456.318100,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'QNjO', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'channel'}, {'type': 'text', 'text': ' I see you, '}, {'type': 'text', 'text': ""that's right you"", 'style': {'bold': True}}, {'type': 'text', 'text': "", and I want to say that you're part of a team that does really useful ""}, {'type': 'text', 'text': 'shit', 'style': {'strike': True}}, {'type': 'text', 'text': "" stuff for ECV. Get to it! Let me know if you're not sure where to get started on one of our many projects.""}]}]}]",,,,,,,,,,,,,"[{'name': 'tada', 'users': ['U010ERKTCAK', 'U01228WD319', 'UURUK8NHJ'], 'count': 3}, {'name': 'raised_hands', 'users': ['UUE3EV5J5', 'U01228WD319'], 'count': 2}, {'name': 'ecvorg', 'users': ['UV30T0PGS', 'U01228WD319'], 'count': 2}, {'name': '+1', 'users': ['U012T0T5EBU', 'U01228WD319'], 'count': 2}, {'name': 'heavy_check_mark', 'users': ['U010K8GMXSS'], 'count': 1}, {'name': '100', 'users': ['U010K8GMXSS'], 'count': 1}, {'name': 'heart', 'users': ['U010K8GMXSS'], 'count': 1}]",,,,,,,,,,,,,
16,d427d541-e6e1-479d-a463-3e27ab019949,message,<https://www.covidexitstrategy.org/>,zamorajandrew,1588876874.314800,T2DRR8UNB,"[{'title': 'How We Will Beat COVID-19 - covidexitstrategy.org', 'title_link': 'https://www.covidexitstrategy.org/', 'text': 'These 20 critical interventions are needed to stop the spread of COVID-19. Once we stop the spread, we can open up our country again.', 'fallback': 'How We Will Beat COVID-19 - covidexitstrategy.org', 'image_url': 'https://uploads-ssl.webflow.com/5e9753cf18bb0d0f353bfb62/5e9e32506363604428280c4e_Screen%20Shot%202020-04-20%20at%204.36.43%20PM.png', 'from_url': 'https://www.covidexitstrategy.org/', 'image_width': 289, 'image_height': 250, 'image_bytes': 366793, 'service_name': 'covidexitstrategy.org', 'id': 1, 'original_url': 'https://www.covidexitstrategy.org/'}]","[{'type': 'rich_text', 'block_id': 'S7A', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://www.covidexitstrategy.org/'}]}]}]",,,,,,,1588876874.314800,4.0,4.0,1588965028.329700,"['UURUK8NHJ', 'UV30T0PGS', 'U010ERKTCAK', 'UUPTPUHCK']",False,,,,,,,,,,,,,,
17,acbd2de5-1b97-449e-957d-193df3a9745f,message,Where should I forward feedback such as this? <https://twitter.com/ptaipale/status/1258453009836707840?s=20|https://twitter.com/ptaipale/status/1258453009836707840?s=20>,viljami.virolainen,1588873898.314300,T2DRR8UNB,"[{'fallback': '<https://twitter.com/ptaipale|@ptaipale>: <https://twitter.com/PirtaHotulainen|@PirtaHotulainen> Käyrän muodosta ei nähdä, missä mennään missäkin maassa, koska se on skaalattu y-akselilla eri tavoin eri maissa. Esitystapa ei ole vertailukelpoinen.\n\nEsim: maa, jossa tartunnat on koko ajan pidetty hyvin vähäisinä testaamalla ja jäljittämällä, on tässä täysin ""punainen"".', 'ts': 1588873553, 'author_name': 'Pekka Taipale', 'author_link': 'https://twitter.com/ptaipale/status/1258453009836707840', 'author_icon': 'https://pbs.twimg.com/profile_images/978340516541685760/lX0qr77P_normal.jpg', 'author_subname': '@ptaipale', 'text': '<https://twitter.com/PirtaHotulainen|@PirtaHotulainen> Käyrän muodosta ei nähdä, missä mennään missäkin maassa, koska se on skaalattu y-akselilla eri tavoin eri maissa. Esitystapa ei ole vertailukelpoinen.\n\nEsim: maa, jossa tartunnat on koko ajan pidetty hyvin vähäisinä testaamalla ja jäljittämällä, on tässä täysin ""punainen"".', 'service_name': 'twitter', 'service_url': 'https://twitter.com/', 'from_url': 'https://twitter.com/ptaipale/status/1258453009836707840?s=20', 'id': 1, 'original_url': 'https://twitter.com/ptaipale/status/1258453009836707840?s=20', 'footer': 'Twitter', 'footer_icon': 'https://a.slack-edge.com/80588/img/services/twitter_pixel_snapped_32.png'}]","[{'type': 'rich_text', 'block_id': '1yEE', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Where should I forward feedback such as this? '}, {'type': 'link', 'url': 'https://twitter.com/ptaipale/status/1258453009836707840?s=20', 'text': 'https://twitter.com/ptaipale/status/1258453009836707840?s=20'}]}]}]",,,,,,,1588873898.314300,2.0,2.0,1588877826.315200,"['U010K8GMXSS', 'UURUK8NHJ']",False,,,,,,,,,,,,,,
18,730502a8-e8f8-49dc-8c2a-1dd7112bf4aa,message,<!channel> office/work hours will start 30 minutes late today 2:30pm EST. Zoom info can still be found in the weekly meeting schedule post that's pinned to this channel. Look for the :calendar: icon. See you then!,zamorajandrew,1588871720.312100,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'B0N5a', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'channel'}, {'type': 'text', 'text': "" office/work hours will start 30 minutes late today 2:30pm EST. Zoom info can still be found in the weekly meeting schedule post that's pinned to this channel. Look for the ""}, {'type': 'emoji', 'name': 'calendar'}, {'type': 'text', 'text': ' icon. See you then!'}]}]}]",,,,,,,,,,,,,,,"{'user': 'UUPTPUHCK', 'ts': '1588871732.000000'}",,,,,,,,,,,
19,760ad82d-9fbc-4a0d-8204-e36a1b33706d,message,"*<!channel>* :exclamation: *DAILY SCANNING UPDATE* :exclamation:
As a reminder, Tuesday/Wednesday/Thursday office/work hours are there to provide you all with space to discuss projects including getting more information on them if you're interested in jumping on board but are not quite sure how to.

Our current active projects:
9 Project(s) Requested. _*These projects need leads/teams to get them off the ground! Look for more detail and sign up under the relevant post in <#C011PFC8J21|analytics-scanning-portal> or contact <@UUPTPUHCK> to get started.*_ Here are their descriptions:
• Pandemic Management Documentation (*Open call for scanners to help with <#C011W8H192A|outreach-usa> and <#C012TES47Q8|outreach-usa-protocol> let's help <@UV2HZ2CF9> and <@UV6E4SWTH> get info relevant to local communities in states to underscore how to #CrushTheCurve in the US*)
• Campaign Reviews (Due Date 4/25/2020)
• A list of the best Websites of lists related to Covid19 or ECV network (Due Date 4/20/2020)
• Combating PPE fraud (Open call for scanners to help the PPE fraud team fact check sources of info)
PHAGE projects. PHAGE is a platform for providing users i.e. the general public and patients with the info they need to be aware of COVID-19, their options for healthcare access/treatment, and more. Check out <http://phageco.com|phageco.com> for more info. Some scanners are already working on these but we need project leads to step forward! Don't be shy, we'll help each other find our footing. These are :rotating_light: *top priority projects* :rotating_light: 
• COVID-19 Palliative Care (Due Date: 5/17/2020)
• COVID-19 Mental Health (Due Date: 5/17/2020)
• COVID-19 Pulmonary Methodologies (Due Date: 5/17/2020)
• COVID-19 Tele-health/Tele-Medicine (Due Date: 5/17/2020)
• COVID-19 Long-Term Health Effects (Due Date: 5/17/2020)

2 Project(s) with Assigned Team Members. *_They might need more help, ask the mini-team lead or check out the relevant thread on <#C011PFC8J21|analytics-scanning-portal>_.* Here are their descriptions:
• Shutdown/Border Closing and Deaths (Team Lead <@UUPTPUHCK>, Due Date OVERDUE
How you can help: <https://docs.google.com/spreadsheets/d/1j6VhMtYny3gjwJa37hxbgiZuRvN1b2wN8f9kFlIUGqY/edit#gid=0|Fill in in this sheet>. This is a *top priority* :rotating_light:* *project to help develop a graph that will be used for messaging. Dates of local transmission are complete and death numbers are complete. The dataset is only missing shutdown/border closure dates which can be obtained from the <https://www.acaps.org/covid19-government-measures-dataset|ACAPS dataset>. Contact Andrew if you need help navigating the ACAPS sheet, otherwise it's a simple plug-and-chug operation.

• Zoning guidance for Zone-owners (Team Lead <@UUPTPUHCK>, Due Date OVERDUE)
How you can help: Look up articles on countries that only have shutdowns of select regions/cities and how they manage travel in and out of quarantined areas e.g. is it allowed? Sanitation measures used? <https://necsi-edu.slack.com/archives/C011PFC8J21/p1587146988019400|Post in this thread> *Andrew could really use some help here since he's been focusing on the shutdown/borders dataset*.


1 Projects(s) with Research complete
• Mapping the Virus and InfoTech Divide (Due Date 4/30/2020)
How you can help: Main responsibility at this point is putting the information already gathered into a useful format in collaboration with the requester <@UUQ3KD4P4>",zamorajandrew,1588870594.308100,,,"[{'type': 'rich_text', 'block_id': 'SqK', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'broadcast', 'range': 'channel', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0'}, {'type': 'emoji', 'name': 'exclamation'}, {'type': 'text', 'text': '\xa0'}, {'type': 'text', 'text': 'DAILY SCANNING UPDATE', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0'}, {'type': 'emoji', 'name': 'exclamation'}, {'type': 'text', 'text': ""\nAs a reminder, Tuesday/Wednesday/Thursday office/work hours are there to provide you all with space to discuss projects including getting more information on them if you're interested in jumping on board but are not quite sure how to.\n\nOur current active projects:\n9 Project(s) Requested.\xa0""}, {'type': 'text', 'text': 'These projects need leads/teams to get them off the ground! Look for more detail and sign up under the relevant post in\xa0', 'style': {'bold': True, 'italic': True}}, {'type': 'channel', 'channel_id': 'C011PFC8J21', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '\xa0or contact\xa0', 'style': {'bold': True, 'italic': True}}, {'type': 'user', 'user_id': 'UUPTPUHCK', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '\xa0to get started.', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '\xa0Here are their descriptions:\n'}]}, {'type': 'rich_text_list', 'style': 'bullet', 'indent': 0, 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Pandemic Management Documentation ('}, {'type': 'text', 'text': 'Open call for scanners to help with\xa0', 'style': {'bold': True}}, {'type': 'channel', 'channel_id': 'C011W8H192A', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0and\xa0', 'style': {'bold': True}}, {'type': 'channel', 'channel_id': 'C012TES47Q8', 'style': {'bold': True}}, {'type': 'text', 'text': ""\xa0let's help\xa0"", 'style': {'bold': True}}, {'type': 'user', 'user_id': 'UV2HZ2CF9', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0and ', 'style': {'bold': True}}, {'type': 'user', 'user_id': 'UV6E4SWTH', 'style': {'bold': True}}, {'type': 'text', 'text': ' get info relevant to local communities in states to underscore how to #CrushTheCurve in the US', 'style': {'bold': True}}, {'type': 'text', 'text': ')'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Campaign Reviews (Due Date 4/25/2020)'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'A list of the best Websites of lists related to Covid19 or ECV network (Due Date 4/20/2020)'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Combating PPE fraud (Open call for scanners to help the PPE fraud team fact check sources of info)'}]}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '\nPHAGE projects. PHAGE is a platform for providing users i.e. the general public and patients with the info they need to be aware of COVID-19, their options for healthcare access/treatment, and more. Check out '}, {'type': 'link', 'url': 'http://phageco.com', 'text': 'phageco.com'}, {'type': 'text', 'text': "" for more info. Some scanners are already working on these but we need project leads to step forward! Don't be shy, we'll help each other find our footing. These are ""}, {'type': 'emoji', 'name': 'rotating_light'}, {'type': 'text', 'text': ' '}, {'type': 'text', 'text': 'top priority projects ', 'style': {'bold': True}}, {'type': 'emoji', 'name': 'rotating_light', 'style': {'bold': True}}, {'type': 'text', 'text': ' ', 'style': {'bold': True}}, {'type': 'text', 'text': '\n'}]}, {'type': 'rich_text_list', 'style': 'bullet', 'indent': 0, 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'COVID-19 Palliative Care (Due Date: 5/17/2020)'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'COVID-19 Mental Health (Due Date: 5/17/2020)'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'COVID-19 Pulmonary Methodologies (Due Date: 5/17/2020)'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'COVID-19 Tele-health/Tele-Medicine (Due Date: 5/17/2020)'}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'COVID-19 Long-Term Health Effects (Due Date: 5/17/2020)'}]}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': '\n\n2 Project(s) with Assigned Team Members.\xa0'}, {'type': 'text', 'text': 'They might need more help, ask the mini-team lead or check out the relevant thread on\xa0', 'style': {'bold': True, 'italic': True}}, {'type': 'channel', 'channel_id': 'C011PFC8J21', 'style': {'bold': True, 'italic': True}}, {'type': 'text', 'text': '.', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0Here are their descriptions:\n'}]}, {'type': 'rich_text_list', 'style': 'bullet', 'indent': 0, 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Shutdown/Border Closing and Deaths (Team Lead\xa0'}, {'type': 'user', 'user_id': 'UUPTPUHCK'}, {'type': 'text', 'text': ', Due Date OVERDUE'}]}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'How you can help:\xa0'}, {'type': 'link', 'url': 'https://docs.google.com/spreadsheets/d/1j6VhMtYny3gjwJa37hxbgiZuRvN1b2wN8f9kFlIUGqY/edit#gid=0', 'text': 'Fill in in this sheet'}, {'type': 'text', 'text': '. This is a\xa0'}, {'type': 'text', 'text': 'top priority\xa0', 'style': {'bold': True}}, {'type': 'emoji', 'name': 'rotating_light', 'style': {'bold': True}}, {'type': 'text', 'text': '\xa0', 'style': {'bold': True}}, {'type': 'text', 'text': 'project to help develop a graph that will be used for messaging. Dates of local transmission are complete and death numbers are complete. The dataset is only missing shutdown/border closure dates which can be obtained from the\xa0'}, {'type': 'link', 'url': 'https://www.acaps.org/covid19-government-measures-dataset', 'text': 'ACAPS dataset'}, {'type': 'text', 'text': "". Contact Andrew if you need help navigating the ACAPS sheet, otherwise it's a simple plug-and-chug operation.\n\n""}]}, {'type': 'rich_text_list', 'style': 'bullet', 'indent': 0, 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Zoning guidance for Zone-owners (Team Lead\xa0'}, {'type': 'user', 'user_id': 'UUPTPUHCK'}, {'type': 'text', 'text': ', Due Date OVERDUE)'}]}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'How you can help: Look up articles on countries that only have shutdowns of select regions/cities and how they manage travel in and out of quarantined areas e.g. is it allowed? Sanitation measures used?\xa0'}, {'type': 'link', 'url': 'https://necsi-edu.slack.com/archives/C011PFC8J21/p1587146988019400', 'text': 'Post in this thread'}, {'type': 'text', 'text': '\xa0'}, {'type': 'text', 'text': ""Andrew could really use some help here since he's been focusing on the shutdown/borders dataset"", 'style': {'bold': True}}, {'type': 'text', 'text': '.\n\n\n1 Projects(s) with Research complete\n'}]}, {'type': 'rich_text_list', 'style': 'bullet', 'indent': 0, 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'Mapping the Virus and InfoTech Divide (Due Date 4/30/2020)'}]}]}, {'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': 'How you can help: Main responsibility at this point is putting the information already gathered into a useful format in collaboration with the requester\xa0'}, {'type': 'user', 'user_id': 'UUQ3KD4P4'}]}]}]",,False,,,,,,,,,,,,,"{'user': 'UUPTPUHCK', 'ts': '1588870635.000000'}",['C010KQ9TC1W'],"{'channel': 'C010KQ9TC1W', 'pinned_by': 'UUPTPUHCK', 'pinned_ts': 1588952058}",,,,,,,,,
20,c3299f28-a026-4fed-b2f1-ca6e61eb9b2c,message,"A much more simplified, color coded version of this would be amazing. I'm hoping to find someone who would be comfortable taking this on and making a table on SS, as I'm swamped with other data stuff. Starting out with the winning countries, along with US, UK, Sweden, and Russia would be amazing.

<https://docs.google.com/spreadsheets/d/14gfmi2wDPSeqN6bVEwus5zTr_WOcehenwJZWDeWuXvk/edit#gid=0>",vangennep,1588867311.299800,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'i3L0', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""A much more simplified, color coded version of this would be amazing. I'm hoping to find someone who would be comfortable taking this on and making a table on SS, as I'm swamped with other data stuff. Starting out with the winning countries, along with US, UK, Sweden, and Russia would be amazing.\n\n""}, {'type': 'link', 'url': 'https://docs.google.com/spreadsheets/d/14gfmi2wDPSeqN6bVEwus5zTr_WOcehenwJZWDeWuXvk/edit#gid=0'}]}]}]",,,,,,,1588867311.299800,4.0,2.0,1588872403.313400,"['UUPTPUHCK', 'UUE3EV5J5']",False,,,,,,,,,,,,,,
21,D485C261-00C6-4C1D-960A-41E20EEF9161,message,<https://t.co/rPWdKG1xaV?amp=1|https://t.co/rPWdKG1xaV?amp=1>,zamorajandrew,1588866231.294200,T2DRR8UNB,"[{'service_name': 'The New York Times', 'service_url': 'https://www.nytimes.com', 'title': 'Travel From New York City Seeded Wave of U.S. Outbreaks', 'title_link': 'https://www.nytimes.com/2020/05/07/us/new-york-city-coronavirus-outbreak.html', 'author_name': 'By Benedict Carey and James Glanz', 'thumb_url': 'https://static01.nyt.com/images/2020/05/06/us/2020-05-06-nyc-virus-hub-chart-promo-1588808590076/2020-05-06-nyc-virus-hub-chart-promo-1588808590076-mediumThreeByTwo440-v2.png', 'thumb_width': 440, 'thumb_height': 293, 'text': 'The coronavirus outbreak in New York City became the primary source of infections around the United States, researchers have found.', 'fallback': 'The New York Times Travel From New York City Seeded Wave of U.S. Outbreaks', 'from_url': 'https://www.nytimes.com/2020/05/07/us/new-york-city-coronavirus-outbreak.html', 'service_icon': 'https://a.slack-edge.com/80588/img/unfurl_icons/nytimes.png', 'id': 1, 'original_url': 'https://www.nytimes.com/2020/05/07/us/new-york-city-coronavirus-outbreak.html'}]","[{'type': 'rich_text', 'block_id': 'DvR5', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'link', 'url': 'https://t.co/rPWdKG1xaV?amp=1', 'text': 'https://t.co/rPWdKG1xaV?amp=1'}]}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
22,8683376d-0bd7-45cf-8341-2fad8e3b348d,message,I'm looking for a table of countries and decisions to put up on the /countries page of the website,vangennep,1588866182.293600,T2DRR8UNB,,"[{'type': 'rich_text', 'block_id': 'u4dh', 'elements': [{'type': 'rich_text_section', 'elements': [{'type': 'text', 'text': ""I'm looking for a table of countries and decisions to put up on the /countries page of the website""}]}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
